"region","system","network","isIO","instanceId","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"ap-south-1","windows","vpc","true","ecs.r5.3xlarge","9.294","1477.6","5277.13","5013.27","47494.17","75990.67","85489.51","91188.81","94988.34"
"ap-south-1","windows","vpc","true","ecs.ic5.4xlarge","7.8","1326.08","4736.0","4499.2","42624.0","68198.4","76723.2","81838.08","85248.0"
"ap-south-1","windows","vpc","true","ecs.t5-c1m1.4xlarge","2.259","327.6","1170.0","1111.5","10530.0","16848.0","18954.0","20217.6","21060.0"
"ap-south-1","windows","vpc","true","ecs.c5.4xlarge","8.212","1395.84","4985.14","4735.88","44866.26","71786.02","80759.27","86143.22","89732.52"
"ap-south-1","windows","vpc","true","ecs.hfc5.4xlarge","9.876","1678.54","5994.77","5695.03","53952.93","86324.69","97115.27","103589.63","107905.86"
"ap-south-1","windows","vpc","true","ecs.t5-c1m2.4xlarge","3.125","454.44","1623.0","1541.85","14607.0","23371.2","26292.6","28045.44","29214.0"
"ap-south-1","windows","vpc","true","ecs.g5.4xlarge","10.66","1741.3","6218.92","5907.97","55970.28","89552.45","100746.5","107462.94","111940.56"
"ap-south-1","windows","vpc","true","ecs.hfg5.4xlarge","10.863","1846.39","6594.25","6264.54","59348.25","94957.2","106826.85","113948.64","118696.5"
"ap-south-1","windows","vpc","true","ecs.r5.4xlarge","12.392","1970.1","7036.06","6684.26","63324.54","101319.26","113984.17","121583.12","126649.08"
"ap-south-1","windows","vpc","true","ecs.i2.4xlarge","12.33","2001.44","7148.0","6790.6","64332.0","102931.2","115797.6","123517.44","128664.0"
"ap-south-1","windows","vpc","true","ecs.c5.6xlarge","12.317","2093.76","7477.73","7103.84","67299.57","107679.31","121139.23","129215.17","134599.14"
"ap-south-1","windows","vpc","true","ecs.hfc5.6xlarge","14.813","2517.8","8992.15","8542.54","80929.35","129486.96","145672.83","155384.35","161858.7"
"ap-south-1","windows","vpc","true","ecs.g5.6xlarge","15.99","2611.95","9328.38","8861.96","83955.42","134328.67","151119.76","161194.41","167910.84"
"ap-south-1","windows","vpc","true","ecs.hfg5.6xlarge","16.295","2769.59","9891.4","9396.83","89022.6","142436.16","160240.68","170923.39","178045.2"
"ap-south-1","windows","vpc","true","ecs.r5.6xlarge","18.587","2955.15","10554.12","10026.41","94987.08","151979.33","170976.74","182375.19","189974.16"
"ap-south-1","windows","vpc","true","ecs.c5.8xlarge","16.423","2791.68","9970.27","9471.76","89732.43","143571.89","161518.37","172286.27","179464.86"
"ap-south-1","windows","vpc","true","ecs.hfc5.8xlarge","19.751","3357.07","11989.53","11390.05","107905.77","172649.23","194230.39","207179.08","215811.54"
"ap-south-1","windows","vpc","true","ecs.g5.8xlarge","21.32","3482.6","12437.84","11815.95","111940.56","179104.9","201493.01","214925.88","223881.12"
"ap-south-1","windows","vpc","true","ecs.hfg5.8xlarge","21.726","3692.78","13188.49","12529.07","118696.41","189914.26","213653.54","227897.11","237392.82"
"ap-south-1","windows","vpc","true","ecs.r5.8xlarge","24.783","3940.06","14071.64","13368.06","126644.76","202631.62","227960.57","243157.94","253289.52"
"ap-south-1","windows","vpc","true","ecs.i2.8xlarge","24.66","4002.6","14295.0","13580.25","128655.0","205848.0","231579.0","247017.6","257310.0"
"ap-south-1","windows","vpc","true","ecs.hfg5.14xlarge","38.02","6462.37","23079.88","21925.89","207718.92","332350.27","373894.06","398820.33","415437.84"
"ap-south-1","windows","vpc","true","ecs.c5.16xlarge","32.846","5583.35","19940.53","18943.5","179464.77","287143.63","323036.59","344572.36","358929.54"
"ap-south-1","windows","vpc","true","ecs.g5.16xlarge","42.64","6965.02","24875.06","23631.31","223875.54","358200.86","402975.97","429841.04","447751.08"
"ap-south-1","windows","vpc","true","ecs.r5.16xlarge","49.566","7879.91","28142.53","26735.4","253282.77","405252.43","455908.99","486302.92","506565.54"
"ap-south-1","windows","vpc","true","ecs.i2.16xlarge","49.32","8004.92","28589.0","27159.55","257301.0","411681.6","463141.8","494017.92","514602.0"
"ap-south-1","windows","vpc","true","ecs.xn4.small","0.114","17.08","61.0","61.0","622.2","1024.8","1098.0","1464.0","1830.0"
"ap-south-1","windows","vpc","true","ecs.n4.small","0.228","34.16","122.0","122.0","1244.4","2049.6","2196.0","2928.0","3660.0"
"ap-south-1","windows","vpc","true","ecs.mn4.small","0.377","55.72","199.0","199.0","2029.8","3343.2","3582.0","4776.0","5970.0"
"ap-south-1","windows","vpc","true","ecs.e4.small","0.491","73.36","262.0","262.0","2672.4","4401.6","4716.0","6288.0","7860.0"
"ap-south-1","windows","vpc","true","ecs.n4.large","0.455","67.48","241.0","241.0","2458.2","4048.8","4338.0","5784.0","7230.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.large","1.165","197.4","705.0","669.75","6345.0","10152.0","11421.0","12182.4","12690.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.large","1.336","217.0","775.0","736.25","6975.0","11160.0","12555.0","13392.0","13950.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.large","1.549","245.56","877.0","833.15","7893.0","12628.8","14207.4","15154.56","15786.0"
"ap-south-1","windows","vpc","true","ecs.e4.large","1.81","145.6","520.0","520.0","5304.0","8736.0","9360.0","12480.0","15600.0"
"ap-south-1","windows","vpc","true","ecs.n4.xlarge","2.046","256.48","916.0","916.0","9343.2","15388.8","16488.0","21984.0","27480.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.xlarge","2.323","394.8","1410.0","1339.5","12690.0","20304.0","22842.0","24364.8","25380.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.xlarge","2.664","434.28","1551.0","1473.45","13959.0","22334.4","25126.2","26801.28","27918.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c4g1.xlarge","12.78","1030.68","3681.0","3496.95","33129.0","53006.4","59632.2","63607.68","66258.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.xlarge","3.097","491.12","1754.0","1666.3","15786.0","25257.6","28414.8","30309.12","31572.0"
"ap-south-1","windows","vpc","true","ecs.e4.xlarge","3.61","291.2","1040.0","1040.0","10608.0","17472.0","18720.0","24960.0","31200.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.2xlarge","4.638","788.48","2816.0","2675.2","25344.0","40550.4","45619.2","48660.48","50688.0"
"ap-south-1","windows","vpc","true","ecs.n4.2xlarge","4.091","513.24","1833.0","1833.0","18696.6","30794.4","32994.0","43992.0","54990.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.2xlarge","5.32","868.28","3101.0","2945.95","27909.0","44654.4","50236.2","53585.28","55818.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c4g1.2xlarge","25.57","2061.64","7363.0","6994.85","66267.0","106027.2","119280.6","127232.64","132534.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c8g1.2xlarge","15.39","1241.24","4433.0","4211.35","39897.0","63835.2","71814.6","76602.24","79794.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.2xlarge","6.186","982.52","3509.0","3333.55","31581.0","50529.6","56845.8","60635.52","63162.0"
"ap-south-1","windows","vpc","true","ecs.e4.2xlarge","7.22","582.4","2080.0","2080.0","21216.0","34944.0","37440.0","49920.0","62400.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.3xlarge","6.968","1184.68","4231.0","4019.45","38079.0","60926.4","68542.2","73111.68","76158.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.3xlarge","7.99","1302.84","4653.0","4420.35","41877.0","67003.2","75378.6","80403.84","83754.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.3xlarge","9.29","1473.64","5263.0","4999.85","47367.0","75787.2","85260.6","90944.64","94734.0"
"ap-south-1","windows","vpc","true","ecs.n4.4xlarge","8.182","1026.48","3666.0","3666.0","37393.2","61588.8","65988.0","87984.0","109980.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.4xlarge","9.276","1576.96","5632.0","5350.4","50688.0","81100.8","91238.4","97320.96","101376.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.4xlarge","10.639","1736.84","6203.0","5892.85","55827.0","89323.2","100488.6","107187.84","111654.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c8g1.4xlarge","30.78","2482.48","8866.0","8422.7","79794.0","127670.4","143629.2","153204.48","159588.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.4xlarge","12.365","1965.04","7018.0","6667.1","63162.0","101059.2","113691.6","121271.04","126324.0"
"ap-south-1","windows","vpc","true","ecs.e4.4xlarge","14.44","1164.8","4160.0","4160.0","42432.0","69888.0","74880.0","99840.0","124800.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.6xlarge","13.935","2369.08","8461.0","8037.95","76149.0","121838.4","137068.2","146206.08","152298.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.6xlarge","15.98","2605.68","9306.0","8840.7","83754.0","134006.4","150757.2","160807.68","167508.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.6xlarge","18.579","2947.28","10526.0","9999.7","94734.0","151574.4","170521.2","181889.28","189468.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c28g1.7xlarge","16.85","2265.2","8090.0","7685.5","72810.0","116496.0","131058.0","139795.2","145620.0"
"ap-south-1","windows","vpc","true","ecs.n4.8xlarge","16.364","2052.96","7332.0","7332.0","74786.4","123177.6","131976.0","175968.0","219960.0"
"ap-south-1","windows","vpc","true","ecs.sn1ne.8xlarge","19.659","3381.0","12075.0","11471.25","108675.0","173880.0","195615.0","208656.0","217350.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.8xlarge","21.278","3473.68","12406.0","11785.7","111654.0","178646.4","200977.2","214375.68","223308.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c8g1.8xlarge","61.57","4964.68","17731.0","16844.45","159579.0","255326.4","287242.2","306391.68","319158.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.8xlarge","24.723","3930.08","14036.0","13334.2","126324.0","202118.4","227383.2","242542.08","252648.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c8g1.14xlarge","123.13","9929.36","35462.0","33688.9","319158.0","510652.8","574484.4","612783.36","638316.0"
"ap-south-1","windows","vpc","true","ecs.sn2ne.14xlarge","37.236","6078.8","21710.0","20624.5","195390.0","312624.0","351702.0","375148.8","390780.0"
"ap-south-1","windows","vpc","true","ecs.gn5-c28g1.14xlarge","33.7","4530.4","16180.0","15371.0","145620.0","232992.0","262116.0","279590.4","291240.0"
"ap-south-1","windows","vpc","true","ecs.se1ne.14xlarge","45.844","7281.4","26005.0","24704.75","234045.0","374472.0","421281.0","449366.4","468090.0"
"eu-central-1","windows","vpc","true","ecs.t5-lc2m1.nano","0.06","8.97","32.0","30.4","288.0","460.8","518.4","552.96","576.0"
"eu-central-1","windows","vpc","true","ecs.t5-lc1m1.small","0.11","16.81","60.0","57.0","540.0","864.0","972.0","1036.8","1080.0"
"eu-central-1","windows","vpc","true","ecs.t5-lc1m2.small","0.18","27.45","98.0","93.1","882.0","1411.2","1587.6","1693.44","1764.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m1.large","0.29","45.09","161.0","152.95","1449.0","2318.4","2608.2","2782.08","2898.0"
"eu-central-1","windows","vpc","true","ecs.t5-lc1m2.large","0.35","54.61","195.0","185.25","1755.0","2808.0","3159.0","3369.6","3510.0"
"eu-central-1","windows","vpc","true","ecs.hfc5.large","1.326","224.61","802.13","762.02","7219.17","11550.67","12994.51","13860.81","14438.34"
"eu-central-1","windows","vpc","true","ecs.t5-c1m2.large","0.39","62.45","223.0","211.85","2007.0","3211.2","3612.6","3853.44","4014.0"
"eu-central-1","windows","vpc","true","ecs.hfg5.large","1.461","247.07","882.34","838.22","7941.06","12705.7","14293.91","15246.84","15882.12"
"eu-central-1","windows","vpc","true","ecs.t5-lc1m4.large","0.48","75.33","269.0","255.55","2421.0","3873.6","4357.8","4648.32","4842.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m4.large","0.61","89.61","320.0","304.0","2880.0","4608.0","5184.0","5529.6","5760.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m1.xlarge","0.57","89.89","321.0","304.95","2889.0","4622.4","5200.2","5546.88","5778.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m2.xlarge","0.79","124.61","445.0","422.75","4005.0","6408.0","7209.0","7689.6","8010.0"
"eu-central-1","windows","vpc","true","ecs.hfc5.xlarge","2.645","449.2","1604.25","1524.04","14438.25","23101.2","25988.85","27721.44","28876.5"
"eu-central-1","windows","vpc","true","ecs.t5-c1m4.xlarge","1.22","179.21","640.0","608.0","5760.0","9216.0","10368.0","11059.2","11520.0"
"eu-central-1","windows","vpc","true","ecs.hfg5.xlarge","2.916","494.12","1764.68","1676.45","15882.12","25411.39","28587.82","30493.67","31764.24"
"eu-central-1","windows","vpc","true","ecs.i2.xlarge","3.2","509.89","1821.0","1729.95","16389.0","26222.4","29500.2","31466.88","32778.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m1.2xlarge","1.14","179.49","641.0","608.95","5769.0","9230.4","10384.2","11076.48","11538.0"
"eu-central-1","windows","vpc","true","ecs.hfc5.2xlarge","5.283","897.08","3203.82","3043.63","28834.38","46135.01","51901.88","55362.01","57668.76"
"eu-central-1","windows","vpc","true","ecs.t5-c1m2.2xlarge","1.57","248.93","889.0","844.55","8001.0","12801.6","14401.8","15361.92","16002.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m4.2xlarge","2.44","358.13","1279.0","1215.05","11511.0","18417.6","20719.8","22101.12","23022.0"
"eu-central-1","windows","vpc","true","ecs.hfg5.2xlarge","5.817","986.79","3524.22","3348.01","31717.98","50748.77","57092.36","60898.52","63435.96"
"eu-central-1","windows","vpc","true","ecs.i2.2xlarge","6.39","1019.49","3641.0","3458.95","32769.0","52430.4","58984.2","62916.48","65538.0"
"eu-central-1","windows","vpc","true","ecs.hfc5.3xlarge","7.928","1345.62","4805.76","4565.47","43251.84","69202.94","77853.31","83043.53","86503.68"
"eu-central-1","windows","vpc","true","ecs.hfg5.3xlarge","8.726","1480.2","5286.4","5022.08","47577.6","76124.16","85639.68","91348.99","95155.2"
"eu-central-1","windows","vpc","true","ecs.t5-c1m1.4xlarge","2.27","358.69","1281.0","1216.95","11529.0","18446.4","20752.2","22135.68","23058.0"
"eu-central-1","windows","vpc","true","ecs.t5-c1m2.4xlarge","3.14","497.29","1776.0","1687.2","15984.0","25574.4","28771.2","30689.28","31968.0"
"eu-central-1","windows","vpc","true","ecs.hfc5.4xlarge","10.572","1794.13","6407.56","6087.18","57668.04","92268.86","103802.47","110722.64","115336.08"
"eu-central-1","windows","vpc","true","ecs.hfg5.4xlarge","11.634","1973.55","7048.37","6695.95","63435.33","101496.53","114183.59","121795.83","126870.66"
"eu-central-1","windows","vpc","true","ecs.i2.4xlarge","12.77","2038.97","7282.0","6917.9","65538.0","104860.8","117968.4","125832.96","131076.0"
"eu-central-1","windows","vpc","true","ecs.hfc5.6xlarge","15.862","2691.2","9611.38","9130.81","86502.42","138403.87","155704.36","166084.65","173004.84"
"eu-central-1","windows","vpc","true","ecs.hfg5.6xlarge","17.451","2960.32","10572.52","10043.89","95152.68","152244.29","171274.82","182693.15","190305.36"
"eu-central-1","windows","vpc","true","ecs.hfc5.8xlarge","21.144","3588.24","12815.12","12174.36","115336.08","184537.73","207604.94","221445.27","230672.16"
"eu-central-1","windows","vpc","true","ecs.hfg5.8xlarge","23.261","3947.07","14096.66","13391.83","126869.94","202991.9","228365.89","243590.28","253739.88"
"eu-central-1","windows","vpc","true","ecs.i2.8xlarge","25.53","4077.65","14563.0","13834.85","131067.0","209707.2","235920.6","251648.64","262134.0"
"eu-central-1","windows","vpc","true","ecs.hfg5.14xlarge","40.712","6907.38","24669.17","23435.71","222022.53","355236.05","399640.55","426283.26","444045.06"
"eu-central-1","windows","vpc","true","ecs.i2.16xlarge","51.05","8155.01","29125.0","27668.75","262125.0","419400.0","471825.0","503280.0","524250.0"
"eu-central-1","windows","vpc","true","ecs.xn4.small","0.133","20.73","74.0","74.0","754.8","1243.2","1332.0","1776.0","2220.0"
"eu-central-1","windows","vpc","true","ecs.n4.small","0.251","40.89","146.0","146.0","1489.2","2452.8","2628.0","3504.0","4380.0"
"eu-central-1","windows","vpc","true","ecs.mn4.small","0.731","122.37","437.0","437.0","4457.4","7341.6","7866.0","10488.0","13110.0"
"eu-central-1","windows","vpc","true","ecs.e4.small","0.869","135.81","485.0","485.0","4947.0","8148.0","8730.0","11640.0","14550.0"
"eu-central-1","windows","vpc","true","ecs.sn1ne.large","1.281","217.3","776.05","737.25","6984.45","11175.12","12572.01","13410.14","13968.9"
"eu-central-1","windows","vpc","true","ecs.n4.large","0.502","81.77","292.0","292.0","2978.4","4905.6","5256.0","7008.0","8760.0"
"eu-central-1","windows","vpc","true","ecs.sn2ne.large","1.536","257.39","919.22","873.26","8272.98","13236.77","14891.36","15884.12","16545.96"
"eu-central-1","windows","vpc","true","ecs.mn4.large","1.462","244.73","874.0","874.0","8914.8","14683.2","15732.0","20976.0","26220.0"
"eu-central-1","windows","vpc","true","ecs.se1ne.large","1.825","285.35","1019.07","968.12","9171.63","14674.61","16508.93","17609.53","18343.26"
"eu-central-1","windows","vpc","true","ecs.se1.large","1.738","271.89","971.0","971.0","9904.2","16312.8","17478.0","23304.0","29130.0"
"eu-central-1","windows","vpc","true","ecs.sn1ne.xlarge","2.556","434.6","1552.11","1474.5","13968.99","22350.38","25144.18","26820.46","27937.98"
"eu-central-1","windows","vpc","true","ecs.n4.xlarge","2.219","331.25","1183.0","1183.0","12066.6","19874.4","21294.0","28392.0","35490.0"
"eu-central-1","windows","vpc","true","ecs.c4.xlarge","2.86","485.66","1734.46","1647.74","15610.14","24976.22","28098.25","29971.47","31220.28"
"eu-central-1","windows","vpc","true","ecs.sn2ne.xlarge","3.071","514.75","1838.37","1746.45","16545.33","26472.53","29781.59","31767.03","33090.66"
"eu-central-1","windows","vpc","true","ecs.mn4.xlarge","2.924","489.45","1748.0","1748.0","17829.6","29366.4","31464.0","41952.0","52440.0"
"eu-central-1","windows","vpc","true","ecs.cm4.xlarge","3.48","588.29","2100.99","1995.94","18908.91","30254.26","34036.04","36305.11","37817.82"
"eu-central-1","windows","vpc","true","ecs.i1.xlarge","3.03","510.45","1823.0","1731.85","16407.0","26251.2","29532.6","31501.44","32814.0"
"eu-central-1","windows","vpc","true","ecs.gn5-c4g1.xlarge","12.44","2090.77","7467.0","7093.65","67203.0","107524.8","120965.4","129029.76","134406.0"
"eu-central-1","windows","vpc","true","ecs.se1ne.xlarge","3.65","570.71","2038.22","1936.31","18343.98","29350.37","33019.16","35220.44","36687.96"
